,artist_name,track_name,track_id,album_name,album_id,release_date,popularity,explicit,danceability,duration_ms,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,featured_artists
0,Ed Sheeran,Shivers,50nfwKoDiSYg8zOCREWAm5,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,83,False,0.788,207853,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,4,[]
1,Ed Sheeran,Perfect,0tgVpDi06FyKpA1z0VMD4v,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,85,False,0.599,263400,0.448,8,-6.312,1,0.0232,0.163,0.0,0.106,0.168,95.05,3,[]
2,Ed Sheeran,Shape of You,7qiZfU4dY1lWllzX7mPBI3,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,86,False,0.825,233713,0.652,1,-3.183,0,0.0802,0.581,0.0,0.0931,0.931,95.977,4,[]
3,Ed Sheeran,Bad Habits,3rmo8F54jFF8OgYsqTxm5d,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,80,False,0.807,230747,0.893,11,-3.745,0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011,4,[]
4,Ed Sheeran,Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,78,False,0.461,261154,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,4,[]
5,Ed Sheeran,Photograph,6fxVffaTuwjgEk5h9QyRjy,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,67,False,0.614,258987,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,[]
9,Ed Sheeran,I Don't Care (with Justin Bieber),0hVXuCcriWRGvwMV1r5Yn9,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,78,False,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
10,Ed Sheeran,Thinking out Loud,34gCuhDGsG4bRPIf9bb02f,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,80,False,0.781,281560,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,[]
11,Ed Sheeran,Galway Girl,0afhq8XCExXpqazXczTSve,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,76,False,0.624,170827,0.876,9,-3.374,1,0.1,0.0735,0.0,0.327,0.781,99.943,4,[]
12,Ed Sheeran,Photograph,1HNkqx9Ahdgi1Ixy2xkKkL,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,84,False,0.614,258987,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,[]
13,Ed Sheeran,The A Team,1VdZ0vKfR5jneCmWIUAMxK,+,0W5GGnapMz0VwemQvJDqa7,2011-09-09,71,False,0.642,258373,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4,[]
14,Ed Sheeran,Thinking out Loud,1Slwb6dOYkBlWal1PGtnNg,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,63,False,0.781,281560,0.445,2,-6.061,1,0.0295,0.474,0.0,0.184,0.591,78.998,4,[]
17,Ed Sheeran,Happier,2RttW7RAu5nOAfq6YFvApB,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,74,False,0.522,207520,0.385,0,-7.355,1,0.0288,0.536,0.0,0.135,0.236,89.792,4,[]
19,Ed Sheeran,Eyes Closed,3p7XQpdt8Dr6oMXSvRZ9bg,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,73,False,0.777,194849,0.526,2,-6.221,1,0.0645,0.302,0.0,0.105,0.389,107.071,4,[]
20,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B),4vUmTMuQqjdnvlZmAH61Qk,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,70,False,0.857,204467,0.621,9,-6.376,0,0.0825,0.148,0.0,0.0865,0.668,97.989,4,"['Camila Cabello', 'Cardi B']"
21,Ed Sheeran,Beautiful People (feat. Khalid),70eFcWOvlMObDhURTqT4Fv,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,69,False,0.64,197867,0.647,5,-8.114,0,0.186,0.124,0.0,0.0801,0.546,92.979,4,['Khalid']
22,Ed Sheeran,Supermarket Flowers,4VuS959DSpr82t3qBqCrWG,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,72,False,0.589,221107,0.242,6,-10.517,1,0.0442,0.914,0.0,0.0887,0.257,89.749,4,[]
23,Ed Sheeran,I Don't Care (with Justin Bieber),3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),5Nux7ozBJ5KJ02QYWwrneR,2019-05-10,72,False,0.798,219947,0.676,6,-5.041,1,0.0442,0.0902,0.0,0.0894,0.843,101.956,4,['Justin Bieber']
24,Ed Sheeran,Dive,51ChrwmUPDJvedPQnIU8Ls,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,71,False,0.761,238440,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,3,[]
25,Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),1bhUWB0zJMIKr9yVPrkEuI,Perfect Duet (Ed Sheeran & Beyoncé),52kvZcbEDm0v2kWZQXjuuA,2017-11-30,66,False,0.587,259550,0.299,8,-7.365,1,0.0263,0.779,0.0,0.123,0.356,94.992,3,['Beyoncé']
26,Ed Sheeran,Don't,1huvTbEYtgltjQRXzrNKGi,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,69,False,0.806,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,4,[]
27,Ed Sheeran,Life Goes On (feat. Luke Combs),63kLorCFyk4ZHMHPhcWOtO,Life Goes On (feat. Luke Combs),6fyUUW7ISpjbxCxaBHl1UN,2023-05-03,65,False,0.505,210209,0.339,1,-7.507,1,0.0341,0.743,0.0,0.201,0.415,153.675,4,['Luke Combs']
28,Ed Sheeran,Lego House,5ubHAQtKuFfiG4FXfLP804,+,02pi98kE0nra0yBqCStzbC,2011-09-09,69,False,0.592,185093,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,4,[]
29,Ed Sheeran,Beautiful People (feat. Khalid),4evmHXcjt3bTUHD1cvny97,Beautiful People (feat. Khalid),3E12WU80fDMyu7GyIAx7wJ,2019-06-28,67,False,0.64,197867,0.648,5,-8.113,0,0.187,0.124,0.0,0.0802,0.548,92.977,4,['Khalid']
30,Ed Sheeran,Give Me Love,0SuG9kyzGRpDqrCWtgD6Lq,+,02pi98kE0nra0yBqCStzbC,2011-09-09,67,False,0.526,526387,0.328,1,-9.864,1,0.0461,0.694,0.0,0.112,0.11,116.068,4,[]
31,Ed Sheeran,Remember The Name (feat. Eminem & 50 Cent),0AtP8EkGPn6SwxKDaUuXec,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,65,True,0.852,207760,0.666,11,-6.923,0,0.184,0.135,0.0,0.798,0.726,91.046,4,"['Eminem', '50 Cent']"
33,Ed Sheeran,Don't,6gTJaPuj8DT8RjuDJyBgzP,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,55,False,0.806,219840,0.608,1,-7.008,1,0.0659,0.0113,0.0,0.635,0.849,95.049,4,[]
34,Ed Sheeran,Kiss Me,0Tel1fmuCxEFV6wBLXsEdk,+,02pi98kE0nra0yBqCStzbC,2011-09-09,65,False,0.589,280853,0.227,2,-16.67,1,0.0498,0.64,0.00469,0.0248,0.182,74.993,4,[]
35,Ed Sheeran,Perfect Symphony (Ed Sheeran & Andrea Bocelli),3zl7j5ua8mF4JDYuxrfo01,Perfect Symphony (Ed Sheeran & Andrea Bocelli),2MOs2gBy14kW9jYXbv2A3O,2017-12-15,64,False,0.544,265363,0.417,8,-4.387,1,0.0247,0.586,0.0,0.085,0.207,95.156,3,['Andrea Bocelli']
38,Ed Sheeran,Nancy Mulligan,35QZaWQRkmnAVqBF1TLCxQ,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,63,False,0.68,179787,0.852,7,-4.35,1,0.0349,0.117,0.0,0.0866,0.858,101.993,4,[]
39,Ed Sheeran,I See Fire,1f1wT6Q7Buxb3OD0BqMW8O,x (10th Anniversary Edition),1upLfaShcnjVjey0FdY7aO,2024-06-21,68,False,0.591,299147,0.176,10,-11.692,0,0.0396,0.638,4.81e-06,0.252,0.296,152.122,4,[]
40,Ed Sheeran,Sing,6K8qKeWo5MsFED7wCR6Kop,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,66,False,0.818,235382,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4,[]
42,Ed Sheeran,Celestial,4zrKN5Sv8JS5mqnbVcsul7,Celestial,2W5VVBPNkGAduaArE4sX29,2022-09-29,67,False,0.574,209027,0.852,2,-1.248,1,0.0397,0.0529,0.0,0.161,0.501,123.038,4,[]
43,Ed Sheeran,The A Team,1XpYodsD36XN7ygcdF7mJJ,+,02pi98kE0nra0yBqCStzbC,2011-09-09,64,False,0.642,258373,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,4,[]
44,Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),6EbduYTr62sSzvl36wWiFM,BLOW (with Chris Stapleton & Bruno Mars),4uoEruXjt0APvHaSqrwqPH,2019-07-05,61,False,0.631,209120,0.796,1,-5.35,1,0.0401,0.000245,0.0115,0.38,0.596,92.469,4,"['Chris Stapleton', 'Bruno Mars']"
45,Ed Sheeran,Overpass Graffiti,4btFHqumCO31GksfuBLLv3,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,65,False,0.52,236907,0.849,9,-3.794,0,0.186,0.00253,0.0,0.119,0.774,175.908,4,[]
47,Ed Sheeran,Afterglow,0E4Y1XIbs8GrAT1YqVy6dq,Afterglow,5bb2Sf8jps2DTyI2urMThV,2020-12-21,66,False,0.641,185487,0.324,11,-5.851,1,0.0299,0.698,0.0,0.328,0.273,110.184,4,[]
48,Ed Sheeran,Visiting Hours,0rt63HYAAIzUZo5O2D0uA6,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,65,False,0.471,215507,0.396,8,-6.654,1,0.0336,0.77,0.0,0.0729,0.263,149.609,4,[]
51,Ed Sheeran,What Do I Know?,2pJZ1v8HezrAoZ0Fhzby92,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,63,False,0.838,237333,0.492,1,-5.69,0,0.038,0.251,0.0,0.262,0.895,115.092,4,[]
52,Ed Sheeran,2step,2SUxn2O9NHL6GHGQFgwCY0,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,62,False,0.763,153627,0.661,4,-5.592,0,0.056,0.169,0.0,0.117,0.632,95.002,4,[]
53,Ed Sheeran,Tenerife Sea,1HbcclMpw0q2WDWpdGCKdS,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,65,False,0.53,241347,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876,4,[]
55,Ed Sheeran,Tenerife Sea,6vSwxzO2Qf4BinHSXRwZJe,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,51,False,0.53,241347,0.346,8,-10.497,1,0.0376,0.697,1.07e-05,0.105,0.359,121.876,4,[]
57,Ed Sheeran,I See Fire,1fu5IQSRgPxJL2OTP7FVLW,The Hobbit: The Desolation of Smaug (Original Motion Picture Soundtrack),6KX0qrnnPlmBrI2BEXJV9Q,2013-12-10,58,False,0.633,300747,0.0519,10,-21.107,0,0.0365,0.562,0.0,0.097,0.204,76.034,4,[]
58,Ed Sheeran,Antisocial (with Travis Scott),1DhRbox3xkceP64k3JeYfW,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,59,False,0.716,161747,0.823,5,-5.313,0,0.0495,0.132,0.0,0.361,0.91,151.957,4,['Travis Scott']
59,Ed Sheeran,2step (feat. Lil Baby),2UN0lp72LAusrXi8LLVomt,2step (feat. Lil Baby),6NPPPC6DxPvukxZcYVOBif,2022-04-22,59,False,0.693,163450,0.643,4,-5.867,0,0.0828,0.138,0.0,0.108,0.477,95.055,4,['Lil Baby']
60,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),6N1K5OVVCopBjGViHs2IvP,The Joker And The Queen (feat. Taylor Swift),0vkAczpFKCazPKaoLtnBr0,2022-02-11,62,False,0.528,185422,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,4,['Taylor Swift']
63,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),4wuCQX7JvAZLlrcmH4AeZF,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,57,True,0.746,206187,0.787,4,-6.373,1,0.12,0.212,0.0,0.0669,0.607,95.005,4,"['Chance the Rapper', 'PnB Rock']"
64,Ed Sheeran,Barcelona,3Lfiu5sZ4M4B6JaKMBc0FU,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,60,False,0.747,191147,0.76,1,-4.294,1,0.187,0.448,0.0,0.153,0.682,99.975,4,[]
65,Ed Sheeran,Merry Christmas,3bH2Eu9A9ymI4UnGHRmoXg,Merry Christmas,3pqY0b5nEKoWwSrrwMwqMK,2021-12-03,61,False,0.594,208547,0.935,0,-2.018,1,0.0357,0.243,2.36e-06,0.102,0.602,113.99,4,['Elton John']
66,Ed Sheeran,How Would You Feel (Paean),6PJ8FF6UR8FZXfEvpHkIVN,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,62,False,0.617,280533,0.439,9,-5.63,1,0.0269,0.424,0.0,0.127,0.242,139.979,4,[]
68,Ed Sheeran,Put It All on Me (feat. Ella Mai),5T03itPFOPGGkvVPvPiyla,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,57,False,0.627,197093,0.594,7,-8.306,1,0.0479,0.256,0.0,0.373,0.388,101.007,4,['Ella Mai']
69,Ed Sheeran,Autumn Leaves - Deluxe Edition,7iBSkXB0pTvZasOLf0Qxk9,+,02pi98kE0nra0yBqCStzbC,2011-09-09,55,False,0.555,200756,0.257,10,-12.637,1,0.0299,0.892,1.42e-06,0.124,0.431,89.013,4,[]
70,Ed Sheeran,BLOW (with Chris Stapleton & Bruno Mars),7hvO2qCwJVZxiyoA7c9i5d,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,54,False,0.631,209120,0.796,1,-5.35,1,0.0401,0.000245,0.0108,0.38,0.596,92.47,4,"['Chris Stapleton', 'Bruno Mars']"
71,Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),7vrKEP66NdiQDPryPG6olO,Bad Habits (feat. Bring Me The Horizon),6YaoDGq5SqvjU4D9oMFj2d,2022-02-08,57,False,0.59,250763,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,4,['Bring Me The Horizon']
72,Ed Sheeran,All of the Stars,3Th56VIq2sEaEmPPETu7p5,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,48,False,0.54,237147,0.557,11,-6.097,1,0.0259,0.00886,0.000182,0.307,0.287,75.035,4,[]
74,Ed Sheeran,Drunk,4RnCPWlBsY7oUDdyruod7Y,+,02pi98kE0nra0yBqCStzbC,2011-09-09,59,False,0.733,200093,0.652,7,-9.101,1,0.0696,0.419,2.37e-06,0.521,0.459,99.998,4,[]
75,Ed Sheeran,Bloodstream,5v4sZRuvWDcisoOk1PFv6T,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,61,False,0.66,300253,0.316,3,-11.567,0,0.0364,0.529,0.000294,0.104,0.543,91.207,4,[]
76,Ed Sheeran,Curtains,6ZZf5a8oiInHDkBe9zXfLP,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,60,False,0.504,224804,0.762,2,-6.42,1,0.057,0.095,1.27e-06,0.338,0.44,176.013,4,[]
77,Ed Sheeran,First Times,5QYnNhTKsN3kE7OaqILA1U,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,59,False,0.587,185853,0.267,8,-9.206,1,0.0349,0.84,0.0,0.121,0.352,98.845,4,[]
78,Ed Sheeran,Take Me Back to London (feat. Stormzy),1AI7UPw3fgwAFkvAlZWhE0,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,61,True,0.885,189733,0.762,8,-5.513,0,0.216,0.219,0.0,0.162,0.605,138.058,4,['Stormzy']
79,Ed Sheeran,New Man,5HDPtsnyb3maFmPL8LLUTG,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,58,False,0.78,189280,0.745,7,-3.97,1,0.145,0.0559,0.0,0.0595,0.862,94.026,4,[]
80,Ed Sheeran,Hearts Don't Break Around Here,2dfHh7ECGxfNqZTQno09Vk,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,58,False,0.604,248413,0.366,7,-7.881,1,0.0267,0.719,0.0,0.162,0.181,105.177,3,[]
81,Ed Sheeran,Bad Habits - MEDUZA Remix,12N23tQKmfGcEO0z8ObwtM,Bad Habits (MEDUZA Remix),6KMHosj3h5fkGwPoTK9gvB,2021-07-30,59,False,0.609,194332,0.8,11,-5.102,0,0.0337,0.0992,0.00132,0.0887,0.192,126.031,4,['MEDUZA']
82,Ed Sheeran,Shivers - Ofenbach Remix,1eGlStOBtFJ6Oc4hhN5tUR,Shivers (Ofenbach Remix),3Dru9IyxnZXhmrNbSv56yl,2021-10-08,61,False,0.861,187248,0.832,2,-3.35,1,0.0457,0.0119,0.0,0.0461,0.917,126.989,4,['Ofenbach']
84,Ed Sheeran,Boat,6jemILri7l5LuPhKs2nuXr,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,58,False,0.715,185676,0.194,4,-8.615,1,0.0329,0.726,1.14e-06,0.36,0.367,102.855,4,[]
85,Ed Sheeran,Bibia Be Ye Ye,6SznMYPQJHzr3IwsAHLId2,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,56,False,0.738,176747,0.677,7,-5.121,1,0.0824,0.52,0.0,0.133,0.882,127.067,4,[]
87,Ed Sheeran,Perfect Symphony,7GxM6m4nVNP5psFdngo79X,Duets (30th Anniversary),0FL7FO7SPoxUhmMvocO5Cx,2024-10-25,34,False,0.539,267653,0.312,8,-8.827,1,0.0262,0.573,0.0,0.0816,0.219,95.131,3,['Andrea Bocelli']
88,Ed Sheeran,American Town,4rDvBpFgKbgJepZTaP0rD6,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,59,False,0.74,197976,0.652,0,-5.668,1,0.0601,0.736,0.0,0.348,0.715,105.025,4,[]
90,Ed Sheeran,I'm a Mess,0xCA70t1ZA4fa9UOE0lIJm,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,58,False,0.697,244573,0.377,3,-7.755,1,0.0397,0.556,0.0,0.0999,0.336,138.754,4,[]
91,Ed Sheeran,"You Need Me, I Don't Need You",5KL4iZkCTZyXl7KnHgfVDj,+,02pi98kE0nra0yBqCStzbC,2011-09-09,57,True,0.749,220413,0.837,7,-8.837,1,0.0512,0.162,0.0,0.525,0.927,103.483,4,[]
92,Ed Sheeran,Save Myself,6TIU9Ehmi6dMzZK73Ym4yj,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,57,False,0.552,247107,0.29,10,-5.617,1,0.0448,0.85,0.0,0.227,0.481,78.842,4,[]
94,Ed Sheeran,Cross Me (feat. Chance the Rapper & PnB Rock),543bCW2ruMPmxUBWirQ3MR,Cross Me (feat. Chance the Rapper & PnB Rock),5MKInakULmoBNApeB2ZB3A,2019-05-24,54,True,0.746,206187,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,4,"['Chance the Rapper', 'PnB Rock']"
95,Ed Sheeran,Best Part of Me (feat. YEBBA),0VsGaRXR5WAzpu51unJTis,No.6 Collaborations Project,3oIFxDIo2fwuk4lwCmFZCx,2019-07-12,56,False,0.565,243267,0.243,2,-8.367,1,0.0317,0.758,8.82e-06,0.285,0.239,81.655,4,['Yebba']
96,Ed Sheeran,The Joker And The Queen (feat. Taylor Swift),2dk3qSc7779ecP8w6rNoT9,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,52,False,0.528,185422,0.309,0,-7.398,1,0.0329,0.924,2.1e-06,0.282,0.307,133.83,4,['Taylor Swift']
97,Ed Sheeran,Give Me Love,0o3wlw7aQMHwkaQiyAU60A,+-=÷× (Tour Collection),5xD1PSd5c5APDM0SdkkqnH,2024-09-27,50,False,0.37,323808,0.39,1,-8.685,1,0.0384,0.587,4.9e-06,0.0908,0.238,174.798,3,[]
98,Ed Sheeran,Small Bump,4z1O25cq9g2kuJemmUxc21,+,02pi98kE0nra0yBqCStzbC,2011-09-09,57,False,0.81,259413,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,4,[]
99,Ed Sheeran,Make It Rain,5puU24G3lHVsUXPAWW2ZpV,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,44,False,0.618,404480,0.239,8,-8.371,0,0.0274,0.791,0.0,0.1,0.327,96.846,3,[]
100,Ed Sheeran,Life Goes On,74eJR4gwG1ZmG4BFkbrOlA,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,56,False,0.58,210209,0.302,1,-7.566,1,0.0329,0.805,0.0,0.192,0.46,153.964,4,[]
101,Ed Sheeran,Sing,6u0oHknFYrnUd42A6rvFly,x (Wembley Edition),6NoBzYmh5gUusGPCfg0pct,2013,44,False,0.818,235382,0.67,8,-4.451,0,0.0472,0.304,1.22e-06,0.0601,0.939,119.988,4,[]
102,Ed Sheeran,End Of Youth,0vber253Le8WWt7gKorVe9,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,56,False,0.66,231040,0.445,0,-7.712,0,0.0372,0.499,0.0,0.115,0.338,143.189,4,[]
103,Ed Sheeran,Magical,20uknEOwx3PpiGL2Es2vCg,Autumn Variations,5LXOgcszGvUkYzYL4v6wYg,2023-09-29,55,False,0.658,194277,0.632,8,-8.492,1,0.0298,0.748,7.33e-05,0.169,0.464,135.924,4,[]
104,Ed Sheeran,Collide,5sv0WnUs74Orn6GoPmC5im,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,55,False,0.672,210213,0.73,5,-4.77,1,0.0372,0.113,0.0,0.0612,0.559,123.969,4,[]
105,Ed Sheeran,Baby One More Time - Recorded at Spotify Studios New York City,4mJDfMcT7odIUjWlb2WO4L,Spotify Singles,14mR6XKPmsxzvOYCkqubJF,2017-06-07,57,False,0.792,177215,0.307,11,-6.224,0,0.0522,0.189,0.0,0.0834,0.631,104.511,4,[]
106,Ed Sheeran,South of the Border (feat. Camila Cabello & Cardi B) - Cheat Codes Remix,19TOAlTFq0NDHvUPQR0tkr,South of the Border (feat. Camila Cabello & Cardi B) [Cheat Codes Remix],3BjxjIkTZKUpeZ6n5MYMNx,2019-09-27,53,False,0.845,195924,0.766,2,-5.727,0,0.0658,0.212,0.0,0.111,0.782,114.054,4,"['Cardi B', 'Camila Cabello', 'Cheat Codes']"
107,Ed Sheeran,One,5TvFfDlVoUWZvfqrhTJzD7,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,57,False,0.464,252760,0.321,2,-11.12,1,0.0418,0.877,0.0,0.0789,0.306,93.528,4,[]
109,Ed Sheeran,The Hills of Aberfeldy,1eYafSv4c2aFNf98hSFHX0,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,54,False,0.322,195083,0.202,7,-7.626,1,0.0384,0.878,0.0,0.0982,0.26,52.994,3,[]
110,Ed Sheeran,Tides,2JiHR4gCDjXwYVRDmwdk95,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,54,False,0.631,195760,0.825,11,-3.971,1,0.0433,0.0167,0.0,0.122,0.427,129.942,3,[]
111,Ed Sheeran,Eraser,7oolFzHipTMg2nL7shhdz2,÷ (Deluxe),3T4tUhGYeRNVUGevb0wThu,2017-03-03,54,False,0.64,227427,0.812,8,-5.647,0,0.0834,0.086,0.0,0.0509,0.914,86.013,4,[]
112,Ed Sheeran,I Don't Care - Acoustic,1m84zLz4WizjR4mCDoXReg,I Don't Care (Acoustic),34hxmcDX91rZtwckrSlq1X,2019-05-31,59,False,0.706,238220,0.349,6,-8.125,1,0.0302,0.791,0.0,0.108,0.624,94.058,4,[]
113,Ed Sheeran,Bad Habits (feat. Bring Me The Horizon),5L9Ptz7hUfTavjjdRRiNXR,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,46,False,0.59,250763,0.849,11,-4.691,0,0.0792,0.0305,0.0,0.11,0.178,131.018,4,['Bring Me The Horizon']
114,Ed Sheeran,Love In Slow Motion,1i4F583d9v9RabcfOlKKVL,=,32iAEBstCjauDhyKpGjTuq,2021-10-25,52,False,0.485,190933,0.54,1,-5.4,1,0.0253,0.668,0.0,0.0849,0.426,62.631,4,[]
115,Ed Sheeran,Afire Love,12B0Twa9kRz45Xw2PgXHJm,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,54,False,0.552,314280,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,4,[]
116,Ed Sheeran,Salt Water,6UIcjH0BzH2MKvToeEYIOZ,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,52,False,0.586,239771,0.373,4,-9.193,1,0.0356,0.587,3.47e-06,0.0702,0.288,147.057,4,[]
119,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],59zbXPD0j7JxsVVm480g3b,Shivers (Dillon Francis Remix),1IhjAej4bFQdXNh9yRwE7B,2021-10-27,47,False,0.744,127766,0.828,2,-5.911,1,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,4,['Dillon Francis']
121,Ed Sheeran,Runaway,2VmA7bm5ECiYZfw7x4Nzku,x (Deluxe Edition),1xn54DMo2qIqBuMqHtUsFd,2014-06-21,53,False,0.767,205133,0.449,8,-7.158,0,0.0364,0.024,0.000299,0.151,0.908,95.03,4,[]
122,Ed Sheeran,Best Part of Me (feat. YEBBA),5ug4vqGZ3eisGhY1IsziNX,Best Part of Me (feat. YEBBA),6Z5DhADmyybfKNdymaPLjB,2019-07-05,53,False,0.565,243267,0.242,2,-8.367,1,0.0318,0.762,9.3e-06,0.285,0.237,81.657,4,['Yebba']
123,Ed Sheeran,One Life,5DXKvETa1xppOmd4CDxs9S,= (Tour Edition),2CIOGAByaHyjQ1EO55JSzC,2022-05-27,50,False,0.573,231547,0.593,6,-7.225,1,0.0299,0.114,2.65e-06,0.122,0.425,159.978,4,[]
124,Ed Sheeran,Dusty,4u4A4lPpiw54evLxTaLeRJ,- (Deluxe),2WFFcvzM0CgLaSq4MSkyZk,2023-05-05,52,False,0.714,222958,0.531,2,-9.559,1,0.0327,0.267,0.011,0.112,0.594,146.972,4,[]
